Region,Country,Date,Measure,Value,New,Population
All,Germany,2020-04-16,Deaths,6981,190,83166711
All,Germany,2020-04-17,Deaths,7156,175,83166711
All,Germany,2020-04-18,Deaths,7278,122,83166711
All,Germany,2020-04-19,Deaths,7397,119,83166711
All,Germany,2020-04-20,Deaths,7544,147,83166711
All,Germany,2020-04-21,Deaths,7680,136,83166711
All,Germany,2020-04-22,Deaths,7808,128,83166711
All,Germany,2020-04-23,Deaths,7925,117,83166711
All,Germany,2020-04-24,Deaths,8009,84,83166711
All,Germany,2020-04-25,Deaths,8089,80,83166711
All,Germany,2020-04-26,Deaths,8119,30,83166711
All,Germany,2020-04-27,Deaths,8195,76,83166711
All,Germany,2020-04-28,Deaths,8277,82,83166711
All,Germany,2020-04-29,Deaths,8336,59,83166711
All,Germany,2020-04-30,Deaths,8407,71,83166711
All,Germany,2020-05-01,Deaths,8455,48,83166711
All,Germany,2020-05-02,Deaths,8489,34,83166711
All,Germany,2020-05-03,Deaths,8505,16,83166711
All,Germany,2020-05-04,Deaths,8545,40,83166711
All,Germany,2020-05-05,Deaths,8590,45,83166711
All,Germany,2020-05-06,Deaths,8631,41,83166711
All,Germany,2020-05-07,Deaths,8680,49,83166711
All,Germany,2020-05-08,Deaths,8725,45,83166711
All,Germany,2020-05-09,Deaths,8748,23,83166711
All,Germany,2020-05-10,Deaths,8762,14,83166711
All,Germany,2020-05-11,Deaths,8787,25,83166711
All,Germany,2020-05-12,Deaths,8819,32,83166711
All,Germany,2020-05-13,Deaths,8846,27,83166711
All,Germany,2020-05-14,Deaths,8866,20,83166711
All,Germany,2020-05-15,Deaths,8898,32,83166711
All,Germany,2020-05-16,Deaths,8918,20,83166711
All,Germany,2020-05-17,Deaths,8926,8,83166711
All,Germany,2020-05-18,Deaths,8949,23,83166711
All,Germany,2020-05-19,Deaths,8976,27,83166711
All,Germany,2020-05-20,Deaths,9000,24,83166711
All,Germany,2020-05-21,Deaths,9007,7,83166711
All,Germany,2020-05-22,Deaths,9023,16,83166711
All,Germany,2020-05-23,Deaths,9034,11,83166711
All,Germany,2020-05-24,Deaths,9039,5,83166711
All,Germany,2020-05-25,Deaths,9052,13,83166711
All,Germany,2020-05-26,Deaths,9067,15,83166711
All,Germany,2020-05-27,Deaths,9079,12,83166711
All,Germany,2020-05-28,Deaths,9089,10,83166711
All,Germany,2020-05-29,Deaths,9097,8,83166711
All,Germany,2020-05-30,Deaths,9101,4,83166711
All,Germany,2020-05-31,Deaths,9104,3,83166711
All,Germany,2020-06-01,Deaths,9109,5,83166711
All,Germany,2020-06-02,Deaths,9117,8,83166711
All,Germany,2020-06-03,Deaths,9128,11,83166711
All,Germany,2020-06-04,Deaths,9135,7,83166711
All,Germany,2020-06-05,Deaths,9140,5,83166711
All,Germany,2020-06-06,Deaths,9145,5,83166711
All,Germany,2020-06-07,Deaths,9149,4,83166711
All,Germany,2020-06-08,Deaths,9152,3,83166711
All,Germany,2020-06-09,Deaths,9153,1,83166711
All,Germany,2020-06-10,Deaths,9163,10,83166711
All,Germany,2020-06-11,Deaths,9164,1,83166711
All,Germany,2020-06-12,Deaths,9175,11,83166711
All,Germany,2020-06-13,Deaths,9176,1,83166711
All,Germany,2020-06-14,Deaths,9182,6,83166711
All,Germany,2020-06-15,Deaths,9186,4,83166711
All,Germany,2020-06-16,Deaths,9197,11,83166711
All,Germany,2020-06-17,Deaths,9204,7,83166711
All,Germany,2020-06-18,Deaths,9207,3,83166711
All,Germany,2020-06-19,Deaths,9216,9,83166711
All,Germany,2020-06-20,Deaths,9220,4,83166711
All,Germany,2020-06-21,Deaths,9223,3,83166711
All,Germany,2020-06-22,Deaths,9224,1,83166711
All,Germany,2020-06-23,Deaths,9231,7,83166711
All,Germany,2020-06-24,Deaths,9233,2,83166711
All,Germany,2020-06-25,Deaths,9238,5,83166711
All,Germany,2020-06-26,Deaths,9244,6,83166711
All,Germany,2020-06-27,Deaths,9246,2,83166711
All,Germany,2020-06-28,Deaths,9246,0,83166711
All,Germany,2020-06-29,Deaths,9250,4,83166711
All,Germany,2020-06-30,Deaths,9251,1,83166711
All,Germany,2020-07-01,Deaths,9256,5,83166711
All,Germany,2020-07-02,Deaths,9260,4,83166711
All,Germany,2020-07-03,Deaths,9266,6,83166711
All,Germany,2020-07-04,Deaths,9268,2,83166711
All,Germany,2020-07-05,Deaths,9272,4,83166711
All,Germany,2020-07-06,Deaths,9278,6,83166711
All,Germany,2020-07-07,Deaths,9282,4,83166711
All,Germany,2020-07-08,Deaths,9288,6,83166711
All,Germany,2020-07-09,Deaths,9293,5,83166711
All,Germany,2020-07-10,Deaths,9296,3,83166711
All,Germany,2020-07-11,Deaths,9296,0,83166711
All,Germany,2020-07-12,Deaths,9297,1,83166711
All,Germany,2020-07-13,Deaths,9302,5,83166711
All,Germany,2020-07-14,Deaths,9304,2,83166711
All,Germany,2020-07-15,Deaths,9310,6,83166711
All,Germany,2020-07-16,Deaths,9317,7,83166711
All,Germany,2020-07-17,Deaths,9323,6,83166711
All,Germany,2020-07-18,Deaths,9323,0,83166711
All,Germany,2020-07-19,Deaths,9327,4,83166711
All,Germany,2020-07-20,Deaths,9331,4,83166711
All,Germany,2020-07-21,Deaths,9335,4,83166711
All,Germany,2020-07-22,Deaths,9344,9,83166711
All,Germany,2020-07-23,Deaths,9347,3,83166711
All,Germany,2020-07-24,Deaths,9357,10,83166711
All,Germany,2020-07-25,Deaths,9360,3,83166711
All,Germany,2020-07-26,Deaths,9360,0,83166711
All,Germany,2020-07-27,Deaths,9367,7,83166711
All,Germany,2020-07-28,Deaths,9371,4,83166711
All,Germany,2020-07-29,Deaths,9375,4,83166711
All,Germany,2020-07-30,Deaths,9380,5,83166711
All,Germany,2020-07-31,Deaths,9390,10,83166711
All,Germany,2020-08-01,Deaths,9391,1,83166711
All,Germany,2020-08-02,Deaths,9392,1,83166711
All,Germany,2020-08-03,Deaths,9400,8,83166711
All,Germany,2020-08-04,Deaths,9405,5,83166711
All,Germany,2020-08-05,Deaths,9408,3,83166711
All,Germany,2020-08-06,Deaths,9414,6,83166711
All,Germany,2020-08-07,Deaths,9419,5,83166711
All,Germany,2020-08-08,Deaths,9421,2,83166711
All,Germany,2020-08-09,Deaths,9423,2,83166711
All,Germany,2020-08-10,Deaths,9425,2,83166711
All,Germany,2020-08-11,Deaths,9427,2,83166711
All,Germany,2020-08-12,Deaths,9437,10,83166711
All,Germany,2020-08-13,Deaths,9439,2,83166711
All,Germany,2020-08-14,Deaths,9444,5,83166711
All,Germany,2020-08-15,Deaths,9448,4,83166711
All,Germany,2020-08-16,Deaths,9453,5,83166711
All,Germany,2020-08-17,Deaths,9461,8,83166711
All,Germany,2020-08-18,Deaths,9470,9,83166711
All,Germany,2020-08-19,Deaths,9471,1,83166711
All,Germany,2020-08-20,Deaths,9478,7,83166711
All,Germany,2020-08-21,Deaths,9481,3,83166711
All,Germany,2020-08-22,Deaths,9483,2,83166711
All,Germany,2020-08-23,Deaths,9483,0,83166711
All,Germany,2020-08-24,Deaths,9488,5,83166711
All,Germany,2020-08-25,Deaths,9490,2,83166711
All,Germany,2020-08-26,Deaths,9492,2,83166711
All,Germany,2020-08-27,Deaths,9493,1,83166711
All,Germany,2020-08-28,Deaths,9496,3,83166711
All,Germany,2020-08-29,Deaths,9498,2,83166711
All,Germany,2020-08-30,Deaths,9501,3,83166711
All,Germany,2020-08-31,Deaths,9505,4,83166711
All,Germany,2020-09-01,Deaths,9508,3,83166711
All,Germany,2020-09-02,Deaths,9511,3,83166711
All,Germany,2020-09-03,Deaths,9518,7,83166711
All,Germany,2020-09-04,Deaths,9525,7,83166711
All,Germany,2020-09-05,Deaths,9533,8,83166711
All,Germany,2020-09-06,Deaths,9537,4,83166711
All,Germany,2020-09-07,Deaths,9542,5,83166711
All,Germany,2020-09-08,Deaths,9560,18,83166711
All,Germany,2020-09-09,Deaths,9569,9,83166711
All,Germany,2020-09-10,Deaths,9575,6,83166711
All,Germany,2020-09-11,Deaths,9587,12,83166711
All,Germany,2020-09-12,Deaths,9595,8,83166711
All,Germany,2020-09-13,Deaths,9603,8,83166711
All,Germany,2020-09-14,Deaths,9608,5,83166711
All,Germany,2020-09-15,Deaths,9623,15,83166711
All,Germany,2020-09-16,Deaths,9638,15,83166711
All,Germany,2020-09-17,Deaths,9646,8,83166711
All,Germany,2020-09-18,Deaths,9660,14,83166711
All,Germany,2020-09-19,Deaths,9672,12,83166711
All,Germany,2020-09-20,Deaths,9682,10,83166711
All,Germany,2020-09-21,Deaths,9700,18,83166711
All,Germany,2020-09-22,Deaths,9715,15,83166711
All,Germany,2020-09-23,Deaths,9726,11,83166711
All,Germany,2020-09-24,Deaths,9743,17,83166711
All,Germany,2020-09-25,Deaths,9757,14,83166711
All,Germany,2020-09-26,Deaths,9782,25,83166711
All,Germany,2020-09-27,Deaths,9789,7,83166711
All,Germany,2020-09-28,Deaths,9808,19,83166711
All,Germany,2020-09-29,Deaths,9823,15,83166711
All,Germany,2020-09-30,Deaths,9839,16,83166711
All,Germany,2020-10-01,Deaths,9865,26,83166711
All,Germany,2020-10-02,Deaths,9889,24,83166711
All,Germany,2020-10-03,Deaths,9901,12,83166711
All,Germany,2020-10-04,Deaths,9910,9,83166711
All,Germany,2020-10-05,Deaths,9945,35,83166711
All,Germany,2020-10-06,Deaths,9972,27,83166711
All,Germany,2020-10-07,Deaths,10006,34,83166711
All,Germany,2020-10-08,Deaths,10045,39,83166711
All,Germany,2020-10-09,Deaths,10086,41,83166711
All,Germany,2020-10-10,Deaths,10124,38,83166711
All,Germany,2020-10-11,Deaths,10148,24,83166711
All,Germany,2020-10-12,Deaths,10208,60,83166711
All,Germany,2020-10-13,Deaths,10263,55,83166711
All,Germany,2020-10-14,Deaths,10324,61,83166711
All,Germany,2020-10-15,Deaths,10404,80,83166711
All,Germany,2020-10-16,Deaths,10492,88,83166711
All,Germany,2020-10-17,Deaths,10551,59,83166711
All,Germany,2020-10-18,Deaths,10604,53,83166711
All,Germany,2020-10-19,Deaths,10690,86,83166711
All,Germany,2020-10-20,Deaths,10818,128,83166711
All,Germany,2020-10-21,Deaths,10958,140,83166711
All,Germany,2020-10-22,Deaths,11152,194,83166711
All,Germany,2020-10-23,Deaths,11348,196,83166711
All,Germany,2020-10-24,Deaths,11469,121,83166711
All,Germany,2020-10-25,Deaths,11592,123,83166711
All,Germany,2020-10-26,Deaths,11829,237,83166711
All,Germany,2020-10-27,Deaths,12065,236,83166711
All,Germany,2020-10-28,Deaths,12304,239,83166711
All,Germany,2020-10-29,Deaths,12567,263,83166711
All,Germany,2020-10-30,Deaths,12815,248,83166711
All,Germany,2020-10-31,Deaths,13008,193,83166711
All,Germany,2020-11-01,Deaths,13176,168,83166711
All,Germany,2020-11-02,Deaths,13452,276,83166711
All,Germany,2020-11-03,Deaths,13775,323,83166711
All,Germany,2020-11-04,Deaths,14082,307,83166711
All,Germany,2020-11-05,Deaths,14412,330,83166711
All,Germany,2020-11-06,Deaths,14652,240,83166711
All,Germany,2020-11-07,Deaths,14868,216,83166711
All,Germany,2020-11-08,Deaths,15027,159,83166711
All,Germany,2020-11-09,Deaths,15334,307,83166711
All,Germany,2020-11-10,Deaths,15667,333,83166711
All,Germany,2020-11-11,Deaths,16079,412,83166711
All,Germany,2020-11-12,Deaths,16493,414,83166711
All,Germany,2020-11-13,Deaths,16895,402,83166711
All,Germany,2020-11-14,Deaths,17262,367,83166711
All,Germany,2020-11-15,Deaths,17480,218,83166711
All,Germany,2020-11-16,Deaths,17925,445,83166711
All,Germany,2020-11-17,Deaths,18424,499,83166711
All,Germany,2020-11-18,Deaths,18943,519,83166711
All,Germany,2020-11-19,Deaths,19490,547,83166711
All,Germany,2020-11-20,Deaths,20006,516,83166711
All,Germany,2020-11-21,Deaths,20338,332,83166711
All,Germany,2020-11-22,Deaths,20613,275,83166711
All,Germany,2020-11-23,Deaths,21071,458,83166711
All,Germany,2020-11-24,Deaths,21563,492,83166711
All,Germany,2020-11-25,Deaths,22134,571,83166711
All,Germany,2020-11-26,Deaths,22771,637,83166711
All,Germany,2020-11-27,Deaths,23387,616,83166711
All,Germany,2020-11-28,Deaths,23784,397,83166711
All,Germany,2020-11-29,Deaths,24106,322,83166711
All,Germany,2020-11-30,Deaths,24635,529,83166711
All,Germany,2020-12-01,Deaths,25282,647,83166711
All,Germany,2020-12-02,Deaths,25996,714,83166711
All,Germany,2020-12-03,Deaths,26818,822,83166711
All,Germany,2020-12-04,Deaths,27614,796,83166711
All,Germany,2020-12-05,Deaths,28115,501,83166711
All,Germany,2020-12-06,Deaths,28462,347,83166711
All,Germany,2020-12-07,Deaths,29131,669,83166711
All,Germany,2020-12-08,Deaths,29972,841,83166711
All,Germany,2020-12-09,Deaths,30796,824,83166711
All,Germany,2020-12-10,Deaths,31840,1044,83166711
All,Germany,2020-12-11,Deaths,32793,953,83166711
All,Germany,2020-12-12,Deaths,33542,749,83166711
All,Germany,2020-12-13,Deaths,34048,506,83166711
All,Germany,2020-12-14,Deaths,34854,806,83166711
All,Germany,2020-12-15,Deaths,35843,989,83166711
All,Germany,2020-12-16,Deaths,36879,1036,83166711
All,Germany,2020-12-17,Deaths,38001,1122,83166711
All,Germany,2020-12-18,Deaths,39011,1010,83166711
All,Germany,2020-12-19,Deaths,39765,754,83166711
All,Germany,2020-12-20,Deaths,40298,533,83166711
All,Germany,2020-12-21,Deaths,41189,891,83166711
All,Germany,2020-12-22,Deaths,42355,1166,83166711
All,Germany,2020-12-23,Deaths,43569,1214,83166711
All,Germany,2020-12-24,Deaths,44270,701,83166711
All,Germany,2020-12-25,Deaths,44776,506,83166711
All,Germany,2020-12-26,Deaths,45343,567,83166711
All,Germany,2020-12-27,Deaths,45855,512,83166711
All,Germany,2020-12-28,Deaths,46715,860,83166711
All,Germany,2020-12-29,Deaths,47923,1208,83166711
All,Germany,2020-12-30,Deaths,49170,1247,83166711
All,Germany,2020-12-31,Deaths,49924,754,83166711
All,Germany,2021-01-01,Deaths,50325,401,83166711
All,Germany,2021-01-02,Deaths,50893,568,83166711
All,Germany,2021-01-03,Deaths,51375,482,83166711
All,Germany,2021-01-04,Deaths,52124,749,83166711
All,Germany,2021-01-05,Deaths,53127,1003,83166711
All,Germany,2021-01-06,Deaths,54020,893,83166711
All,Germany,2021-01-07,Deaths,55008,988,83166711
All,Germany,2021-01-08,Deaths,55904,896,83166711
All,Germany,2021-01-09,Deaths,56479,575,83166711
All,Germany,2021-01-10,Deaths,56882,403,83166711
All,Germany,2021-01-11,Deaths,57445,563,83166711
All,Germany,2021-01-12,Deaths,58309,864,83166711
All,Germany,2021-01-13,Deaths,59250,941,83166711
All,Germany,2021-01-14,Deaths,60168,918,83166711
All,Germany,2021-01-15,Deaths,60952,784,83166711
All,Germany,2021-01-16,Deaths,61475,523,83166711
All,Germany,2021-01-17,Deaths,61787,312,83166711
All,Germany,2021-01-18,Deaths,62303,516,83166711
All,Germany,2021-01-19,Deaths,63040,737,83166711
All,Germany,2021-01-20,Deaths,63787,747,83166711
All,Germany,2021-01-21,Deaths,64459,672,83166711
All,Germany,2021-01-22,Deaths,65062,603,83166711
All,Germany,2021-01-23,Deaths,65483,421,83166711
All,Germany,2021-01-24,Deaths,65685,202,83166711
All,Germany,2021-01-25,Deaths,66093,408,83166711
All,Germany,2021-01-26,Deaths,66652,559,83166711
All,Germany,2021-01-27,Deaths,67253,601,83166711
All,Germany,2021-01-28,Deaths,67715,462,83166711
All,Germany,2021-01-29,Deaths,68165,450,83166711
All,Germany,2021-01-30,Deaths,68451,286,83166711
All,Germany,2021-01-31,Deaths,68626,175,83166711
All,Germany,2021-02-01,Deaths,68918,292,83166711
All,Germany,2021-02-02,Deaths,69291,373,83166711
All,Germany,2021-02-03,Deaths,69704,413,83166711
All,Germany,2021-02-04,Deaths,70128,424,83166711
All,Germany,2021-02-05,Deaths,70412,284,83166711
All,Germany,2021-02-06,Deaths,70633,221,83166711
All,Germany,2021-02-07,Deaths,70727,94,83166711
All,Germany,2021-02-08,Deaths,70958,231,83166711
All,Germany,2021-02-09,Deaths,71240,282,83166711
All,Germany,2021-02-10,Deaths,71530,290,83166711
All,Germany,2021-02-11,Deaths,71820,290,83166711
All,Germany,2021-02-12,Deaths,72056,236,83166711
All,Germany,2021-02-13,Deaths,72206,150,83166711
All,Germany,2021-02-14,Deaths,72307,101,83166711
All,Germany,2021-02-15,Deaths,72491,184,83166711
All,Germany,2021-02-16,Deaths,72760,269,83166711
All,Germany,2021-02-17,Deaths,73015,255,83166711
All,Germany,2021-02-18,Deaths,73238,223,83166711
All,Germany,2021-02-19,Deaths,73437,199,83166711
All,Germany,2021-02-20,Deaths,73576,139,83166711
All,Germany,2021-02-21,Deaths,73665,89,83166711
All,Germany,2021-02-22,Deaths,73831,166,83166711
All,Germany,2021-02-23,Deaths,74029,198,83166711
All,Germany,2021-02-24,Deaths,74241,212,83166711
All,Germany,2021-02-25,Deaths,74430,189,83166711
All,Germany,2021-02-26,Deaths,74596,166,83166711
All,Germany,2021-02-27,Deaths,74708,112,83166711
All,Germany,2021-02-28,Deaths,74767,59,83166711
All,Germany,2021-03-01,Deaths,74908,141,83166711
All,Germany,2021-03-02,Deaths,75077,169,83166711
All,Germany,2021-03-03,Deaths,75217,140,83166711
All,Germany,2021-03-04,Deaths,75354,137,83166711
All,Germany,2021-03-05,Deaths,75474,120,83166711
All,Germany,2021-03-06,Deaths,75584,110,83166711
All,Germany,2021-03-07,Deaths,75656,72,83166711
All,Germany,2021-03-08,Deaths,75769,113,83166711
All,Germany,2021-03-09,Deaths,75922,153,83166711
All,Germany,2021-03-10,Deaths,76094,172,83166711
All,Germany,2021-03-11,Deaths,76258,164,83166711
All,Germany,2021-03-12,Deaths,76402,144,83166711
All,Germany,2021-03-13,Deaths,76497,95,83166711
All,Germany,2021-03-14,Deaths,76559,62,83166711
All,Germany,2021-03-15,Deaths,76673,114,83166711
All,Germany,2021-03-16,Deaths,76844,171,83166711
All,Germany,2021-03-17,Deaths,77006,162,83166711
All,Germany,2021-03-18,Deaths,77182,176,83166711
All,Germany,2021-03-19,Deaths,77312,130,83166711
All,Germany,2021-03-20,Deaths,77404,92,83166711
All,Germany,2021-03-21,Deaths,77478,74,83166711
All,Germany,2021-03-22,Deaths,77596,118,83166711
All,Germany,2021-03-23,Deaths,77770,174,83166711
All,Germany,2021-03-24,Deaths,77935,165,83166711
All,Germany,2021-03-25,Deaths,78080,145,83166711
All,Germany,2021-03-26,Deaths,78228,148,83166711
All,Germany,2021-03-27,Deaths,78339,111,83166711
All,Germany,2021-03-28,Deaths,78389,50,83166711
All,Germany,2021-03-29,Deaths,78495,106,83166711
All,Germany,2021-03-30,Deaths,78630,135,83166711
All,Germany,2021-03-31,Deaths,78769,139,83166711
All,Germany,2021-04-01,Deaths,78874,105,83166711
All,Germany,2021-04-02,Deaths,78958,84,83166711
All,Germany,2021-04-03,Deaths,79022,64,83166711
All,Germany,2021-04-04,Deaths,79051,29,83166711
All,Germany,2021-04-05,Deaths,79104,53,83166711
All,Germany,2021-04-06,Deaths,79171,67,83166711
All,Germany,2021-04-07,Deaths,79226,55,83166711
All,Germany,2021-04-08,Deaths,79274,48,83166711
All,Germany,2021-04-09,Deaths,79304,30,83166711
All,Germany,2021-04-10,Deaths,79327,23,83166711
All,Germany,2021-04-11,Deaths,79340,13,83166711
All,Germany,2021-04-12,Deaths,79365,25,83166711
All,Germany,2021-04-13,Deaths,79378,13,83166711
All,Germany,2021-04-14,Deaths,79381,3,83166711
Baden-Württemberg,Germany,2020-02-24,Cases,1,NA,11100394
Baden-Württemberg,Germany,2020-02-25,Cases,3,2,11100394
Baden-Württemberg,Germany,2020-02-26,Cases,7,4,11100394
Baden-Württemberg,Germany,2020-02-27,Cases,10,3,11100394
Baden-Württemberg,Germany,2020-02-28,Cases,17,7,11100394
Baden-Württemberg,Germany,2020-02-29,Cases,19,2,11100394
Baden-Württemberg,Germany,2020-03-01,Cases,20,1,11100394
Baden-Württemberg,Germany,2020-03-02,Cases,29,9,11100394
Baden-Württemberg,Germany,2020-03-03,Cases,53,24,11100394
Baden-Württemberg,Germany,2020-03-04,Cases,92,39,11100394
Baden-Württemberg,Germany,2020-03-05,Cases,128,36,11100394
Baden-Württemberg,Germany,2020-03-06,Cases,179,51,11100394
Baden-Württemberg,Germany,2020-03-07,Cases,211,32,11100394
Baden-Württemberg,Germany,2020-03-08,Cases,229,18,11100394
Baden-Württemberg,Germany,2020-03-09,Cases,280,51,11100394
Baden-Württemberg,Germany,2020-03-10,Cases,396,116,11100394
Baden-Württemberg,Germany,2020-03-11,Cases,543,147,11100394
Baden-Württemberg,Germany,2020-03-12,Cases,733,190,11100394
Baden-Württemberg,Germany,2020-03-13,Cases,1046,313,11100394
Baden-Württemberg,Germany,2020-03-14,Cases,1371,325,11100394
Baden-Württemberg,Germany,2020-03-15,Cases,1555,184,11100394
Baden-Württemberg,Germany,2020-03-16,Cases,1986,431,11100394
Baden-Württemberg,Germany,2020-03-17,Cases,2586,600,11100394
Baden-Württemberg,Germany,2020-03-18,Cases,3391,805,11100394
Baden-Württemberg,Germany,2020-03-19,Cases,4047,656,11100394
Baden-Württemberg,Germany,2020-03-20,Cases,4895,848,11100394
Baden-Württemberg,Germany,2020-03-21,Cases,5462,567,11100394
Baden-Württemberg,Germany,2020-03-22,Cases,6009,547,11100394
Baden-Württemberg,Germany,2020-03-23,Cases,6661,652,11100394
Baden-Württemberg,Germany,2020-03-24,Cases,7848,1187,11100394
Baden-Württemberg,Germany,2020-03-25,Cases,9032,1184,11100394
Baden-Württemberg,Germany,2020-03-26,Cases,10253,1221,11100394
Baden-Württemberg,Germany,2020-03-27,Cases,11501,1248,11100394
Baden-Württemberg,Germany,2020-03-28,Cases,12512,1011,11100394
Baden-Württemberg,Germany,2020-03-29,Cases,13171,659,11100394
Baden-Württemberg,Germany,2020-03-30,Cases,14103,932,11100394
